track_id,lyrics
8363,"保物超所值,望各位朋友莫失大宝机会,速来购买。  好消息,好消息,顾客朋友们,你们好。  欢迎光临本店,我珠宝玉器总店,  为回鲁兹金紧急转向,  各自处理一批中高档的天然玉器,  瓦脑,水晶,珍珠,翡翠,景泰蓝,保养石,  处理皮牛咏,十二生肖,手镯,手链,  项链,各种光临。"
8372,"I'm just a dirty white boy. Dirty white boy, dirty white boy, dirty white boy, dirty white boy, dirty white boy.  I've been in trouble since I don't know when. I'm in trouble now, and I know somehow I'll find trouble again.  I'm a loner, but I'm never alone. Every night I get one step closer to the danger zone.  Cuz"
9491,When the roses on his head When the roses dying  When the diamonds in his eyes When the diamonds rain  This is 1988 And it's 1988  Everybody's feeling great Cause it's 1988  Everybody looks the same
9513,"From the rocks, to the ground, to the water  Don't want it, don't want it, don't want it  Don't want it going down watching me in the sky"
9559,"[""Lucky Stiffs Fuckin' Win""]  [""Lucky Stiffs Fuckin' Win""]"
9560,Pick with wonder  Friend my friend  Under the weather again  And by the way  You cost a fortune  And by the way
9678,"Actually, now it's horrendous. It's been here for years.  We have not noticed yet.  The rubber rubbish is piling up.  It's been popular."
9887,"And the winds are all why you're in the mountain  All why you're in the mountain, while you're not here"
9962,"It's making me thin, so let us begin A smile and a grin, avec amor  More amor, more amor More amor, more amor  More amor, more amor More amor  I stand by your door"
10186,"You're gonna fly, fly all high  You can fly, fly and fly  And you touch the sky  Right now let's make it slow and groovy baby  You ready?"
10192,"I'm watching you speak up and stuff and survive, we do ethnic  Shake it to a tumor, new for savage fatigue  Take a little gradient for a recipe once thought off  Catastrophe!  A blurry racial category, fictional, I didn't see  But the chance is plenty, on my credibility  In the commodity from the land of miscegenation  G.E.S. rape, G.E.P.R.O.  Fabella, mash, off-combination  Appreciation, appropriation, liberation, contamination  But turn this admiration, cultural invasion  In neoclassic palaces of progress  Fairgoers wander through technological and cultural"
10384,Call from soap and magazines And stirred with a modern hand
10386,"Oh, you hustler of life, oh you charlotte did not die  You lay us down without a thought in your mind  Hustler of life, oh you charlotte did not die  Now all the wrongs we do were always right"
10387,"Oh, a home to keep, to guide, for us to arms and leg up.  Oh, neighbors I ask."
10388,"I see the light, I see the light with you, even at night"
10389,"Well, oh baby, mine is all in the pouch.  The muffin nose is dodgy to the fence of luminous.  Canks around the crown is dark below, the boulder's hiding all the sunlight.  Good for us."
10440,"This is going down  With all this evilness  I want to tears  And this I, I want to drink too  This is going down"
10441,"You came to us in this moment, everything you know  Set your mind on fire, we'll bring you snow  We will write our declaration all the same  Each one washing away with the rain  We will cherish the moment"
10443,"Walking upright with no bones, oh with no bones  Fighting your only name with her back sticks that stand like rain  Are you proud of us all?"
10444,"Among the cells, the strands of facilities  The  Night's speaking, night walking  Raising hell with buttoned trees  The circles and"
10458,"Can't find the end, got the means but no end, even though undoubtedly there's a conclusion.  Sideways, don't run sideways, for there better be no..."
10485,"🎵 So you will stay, right in this vicinity, and let this surly spa child, oh, it'll pay the door's name. 🎵  🎵 It's way too open to your surprise, a salty mouth. 🎵"
10521,"Stay around the sun goes down  Stay around the sun goes down  Babe I'm feeling right  Take the chance, the love romance  Have some fun tonight  Everybody summertime love  You remember me"
10527,"Oh, how you hear me, and you know  I'm sick right now"
10535,Hey hey hey hey hey!  Tickles dirty babies  Although the taste is sweet  So Lindi had a barbie  Where she supplied the meat  A 7-day Adventist  The story is our name
10541,Let's go swingin'.  Why you swingin' through the trees?  You're the monkey for me.  Only me.
10575,"I will win it  Yeah, yeah, yeah, yeah, yeah, yeah  For your song in my heart's so true to you  It's only you I find each and every  It's upon your love which I do bend  To my every last breath, the last I will dream"
10577,I'm living now and I hope you'll forgive me  Give me courage to see you succeed  While I'm failing with every dream  All I want is for things to be right  Living now ain't what it ought to seem  I'm living now
10674,"The lights in the sky, you're finally arrived  I am staying right beside you  I'm trying to stay away  Just in case"
10677,I'm witchin' my boy  Yeah yeah yeah yeah yeah yeah yeah yeah  oh  parallel universe  destroy everything again  parallel universe
10678,"PUNCHIN' THROUGH THE CARPOUR  CUT OUT, FEEL THE FLOWERS  THAT ONCE KISSED, HIDING THIS WHOLE PAIN  It's all too hard  It's been a fraud the whole time  It's been a fraud the whole time"
10682,"The rain she has been long with pining  Still I'm waiting near her dreams, they are laughing  All of the rap tekes are you"
10684,"Now, don't trust the ruin, now, don't trust the ruin  Everything must fall down  Everything must fall down"
10805,"I wanna see baby, sounds that you need out of my body  So baby, I know you live in a, in a sky full of, of, of, of, of  La, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la."
10807,"Here I stand, deep in love  Here I stand again, lying nearby  So maybe it's time for you to find your jam vision  Cause you know darling, the person said it's tough love"
10809,"I took off my clothes and chopped off my head again.  Baby what's up, if I never feel free?  I may roll my joint to him and I.  Baby what's up, if my heart is only clean?  I'm all alone."
10992,"It's the nation, it's the heart's inclination  From spilling itself unto the ground  For words and on words we pray  For the spinin' dial never to decay"
10993,"Born alone, only to live below All skin and bones and bone"
11019,Secrets x1  Secrets x2  Secrets x3  Secrets x4  Secrets x5  Secrets x6  Secrets x7
11059,"And at Christmas on a pony  Oh she is sleeping on a quick set  A beautiful rose, I stay at the corner  She is living in and out of a tomb  Hey you!  You're losing, you're losing, you're losing, you're losing  You're losing!"
11198,The Night Is Bright And Openly  It's all I can do to just lie with you and together we will wait  All of the stars up in the sky  We're perfect for you and I  And I
11199,"I'm not breathing, but when it goes wrong, check what you've been looking for.  And when it's all gone, it makes you wanna die. It makes you wanna die.  You've gone away, but seasons will change.  From your wounds you will feel no pain, for I will blow you away."
11200,Like we learned before  Let's try and be happy again  Like we learned before  Let's try and be happy again  Like we learned before  Try and be happy again  Like we learned before
11204,I'm the one extra loud cause AI got the crowd Cause AI got the crowd Cause AI got the crowd  Phenomenal developments of optimal excellence Optical elements of audible intelligence
11261,"I want to go to Indy.  Yes, and I know,  you know that you want to go.  Let's both go to Indy.  I imagine walking down a dirt road in the season.  Sitting on the floor,  cross my head in it."
11264,"Every pencil mark is such a perfect limitation of  And that it seems, seems you're almost here  Every color line and feature never age and never tire  In my sleep and in my dreams at night  When it comes to me, a stranger"
11268,"I've got to move, I've got to move, oh, got to move"
11298,"Little school rapper and a proud gas yo  Thinkin' bout your grandma, go ahead and call her  From the east coast of O'Gosling, hella  At the back stand, my brother was his seller  Pop a tape in and a listenin' fella  He'll give a little shoutin' if it's a Mandela  Now get busy!"
